_id,frame_number,jenis_kendaraan,deteksi,date,hari,timestamp
666a752c18ab3c9b75c941f9,206,car,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c941fa,206,truck,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c941fb,206,car,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c941fc,206,car,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c941fd,206,car,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c941fe,206,car,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c941ff,206,car,1,2024-06-13,Thursday,2024-06-13 11:21:44
666a752c18ab3c9b75c94200,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94201,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94202,207,truck,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94203,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94204,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94205,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94206,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94207,207,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94208,208,truck,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94209,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c9420a,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c9420b,208,truck,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c9420c,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c9420d,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c9420e,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c9420f,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94210,208,car,1,2024-06-13,Thursday,2024-06-13 11:21:45
666a752c18ab3c9b75c94211,209,truck,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94212,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94213,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94214,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94215,209,truck,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94216,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94217,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94218,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c94219,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c9421a,209,car,1,2024-06-13,Thursday,2024-06-13 11:21:46
666a752c18ab3c9b75c9421b,210,truck,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c9421c,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c9421d,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c9421e,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c9421f,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94220,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94221,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94222,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94223,210,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94224,211,truck,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94225,211,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94226,211,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94227,211,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94228,211,car,1,2024-06-13,Thursday,2024-06-13 11:21:47
666a752c18ab3c9b75c94229,212,truck,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9422a,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9422b,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9422c,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9422d,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9422e,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9422f,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94230,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94231,212,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94232,213,truck,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94233,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94234,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94235,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94236,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94237,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94238,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c94239,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9423a,213,car,1,2024-06-13,Thursday,2024-06-13 11:21:48
666a752c18ab3c9b75c9423b,214,truck,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c9423c,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c9423d,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c9423e,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c9423f,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c94240,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c94241,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c94242,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c94243,214,car,1,2024-06-13,Thursday,2024-06-13 11:21:49
666a752c18ab3c9b75c94244,215,truck,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94245,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94246,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94247,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94248,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94249,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c9424a,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c9424b,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c9424c,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c9424d,215,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c9424e,216,truck,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c9424f,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94250,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94251,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94252,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94253,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94254,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94255,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94256,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94257,216,car,1,2024-06-13,Thursday,2024-06-13 11:21:50
666a752c18ab3c9b75c94258,217,truck,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c94259,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c9425a,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c9425b,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c9425c,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c9425d,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c9425e,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c9425f,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c94260,217,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c94261,218,truck,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c94262,218,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c94263,218,car,1,2024-06-13,Thursday,2024-06-13 11:21:51
666a752c18ab3c9b75c94264,219,truck,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c94265,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c94266,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c94267,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c94268,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c94269,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c9426a,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c9426b,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c9426c,219,car,1,2024-06-13,Thursday,2024-06-13 11:21:52
666a752c18ab3c9b75c9426d,220,truck,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9426e,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9426f,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94270,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94271,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94272,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94273,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94274,220,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94275,221,truck,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94276,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94277,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94278,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c94279,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9427a,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9427b,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9427c,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9427d,221,car,1,2024-06-13,Thursday,2024-06-13 11:21:53
666a752c18ab3c9b75c9427e,222,truck,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9427f,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94280,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94281,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94282,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94283,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94284,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94285,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94286,222,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94287,223,truck,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94288,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94289,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9428a,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9428b,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9428c,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9428d,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9428e,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c9428f,223,car,1,2024-06-13,Thursday,2024-06-13 11:21:54
666a752c18ab3c9b75c94290,224,truck,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94291,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94292,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94293,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94294,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94295,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94296,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94297,224,car,1,2024-06-13,Thursday,2024-06-13 11:21:55
666a752c18ab3c9b75c94298,225,truck,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c94299,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c9429a,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c9429b,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c9429c,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c9429d,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c9429e,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c9429f,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a0,225,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a1,226,truck,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a2,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a3,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a4,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a5,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a6,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a7,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a8,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942a9,226,car,1,2024-06-13,Thursday,2024-06-13 11:21:56
666a752c18ab3c9b75c942aa,227,truck,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942ab,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942ac,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942ad,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942ae,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942af,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942b0,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942b1,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942b2,227,car,1,2024-06-13,Thursday,2024-06-13 11:21:57
666a752c18ab3c9b75c942b3,228,truck,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942b4,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942b5,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942b6,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942b7,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942b8,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942b9,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942ba,228,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942bb,229,truck,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942bc,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942bd,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942be,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942bf,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942c0,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942c1,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942c2,229,car,1,2024-06-13,Thursday,2024-06-13 11:21:58
666a752c18ab3c9b75c942c3,230,truck,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942c4,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942c5,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942c6,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942c7,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942c8,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942c9,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942ca,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942cb,230,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942cc,231,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942cd,231,car,1,2024-06-13,Thursday,2024-06-13 11:21:59
666a752c18ab3c9b75c942ce,232,truck,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942cf,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d0,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d1,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d2,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d3,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d4,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d5,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d6,232,car,1,2024-06-13,Thursday,2024-06-13 11:22:00
666a752c18ab3c9b75c942d7,233,truck,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942d8,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942d9,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942da,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942db,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942dc,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942dd,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942de,233,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942df,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e0,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e1,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e2,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e3,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e4,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e5,234,car,1,2024-06-13,Thursday,2024-06-13 11:22:01
666a752c18ab3c9b75c942e6,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942e7,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942e8,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942e9,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942ea,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942eb,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942ec,235,car,1,2024-06-13,Thursday,2024-06-13 11:22:02
666a752c18ab3c9b75c942ed,236,truck,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942ee,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942ef,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f0,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f1,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f2,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f3,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f4,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f5,236,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f6,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f7,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f8,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942f9,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942fa,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942fb,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942fc,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942fd,237,car,1,2024-06-13,Thursday,2024-06-13 11:22:03
666a752c18ab3c9b75c942fe,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c942ff,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94300,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94301,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94302,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94303,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94304,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94305,238,car,1,2024-06-13,Thursday,2024-06-13 11:22:04
666a752c18ab3c9b75c94306,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94307,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94308,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94309,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c9430a,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c9430b,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c9430c,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c9430d,239,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c9430e,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c9430f,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94310,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94311,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94312,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94313,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94314,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94315,240,car,1,2024-06-13,Thursday,2024-06-13 11:22:05
666a752c18ab3c9b75c94316,241,truck,1,2024-06-13,Thursday,2024-06-13 11:22:06
666a752c18ab3c9b75c94317,241,car,1,2024-06-13,Thursday,2024-06-13 11:22:06
666a752c18ab3c9b75c94318,241,car,1,2024-06-13,Thursday,2024-06-13 11:22:06
666a752c18ab3c9b75c94319,241,car,1,2024-06-13,Thursday,2024-06-13 11:22:06
666a752c18ab3c9b75c9431a,241,car,1,2024-06-13,Thursday,2024-06-13 11:22:06
666a752c18ab3c9b75c9431b,241,car,1,2024-06-13,Thursday,2024-06-13 11:22:06
666a752c18ab3c9b75c9431c,241,car,1,2024-06-13,Thursday,2024-06-13 11:22:06
